src,dst,generated,served
9,26,653,653
9,27,623,623
10,11,618,618
10,12,639,261
10,13,663,663
10,14,576,576
10,15,632,615
10,16,636,545
10,17,582,34
10,18,638,638
10,19,675,675
10,20,615,615
10,21,645,527
10,22,584,89
10,23,639,2
10,24,633,633
10,25,641,641
10,26,682,76
10,27,621,13
11,12,621,612
11,13,657,657
11,14,654,654
11,15,610,595
11,16,666,659
11,17,622,326
11,18,654,654
11,19,638,638
11,20,608,608
11,21,628,614
11,22,662,557
11,23,617,99
11,24,649,649
11,25,610,610
11,26,677,482
11,27,603,47
12,13,669,81
12,14,618,352
12,15,640,640
12,16,607,607
12,17,636,636
12,18,610,258
12,19,631,32
12,20,697,83
12,21,651,651
12,22,653,653
12,23,654,654
12,24,637,111
12,25,685,38
12,26,640,640
12,27,659,659
13,14,625,625
13,15,585,566
13,16,644,310
13,17,656,69
13,18,606,606
13,19,635,635
13,20,665,665
13,21,621,561
13,22,629,143
13,23,623,42
13,24,662,662
13,25,609,609
13,26,645,161
13,27,665,75
14,15,636,635
14,16,629,622
14,17,664,60
14,18,619,619
14,19,640,640
14,20,651,651
14,21,651,649
14,22,605,425
14,23,621,116
14,24,674,674
14,25,674,674
14,26,677,567
14,27,607,196
15,16,661,661
15,17,653,653
15,18,673,673
15,19,621,361
15,20,612,597
15,21,611,611
15,22,658,658
15,23,609,609
15,24,649,134
15,25,629,281
15,26,638,638
15,27,660,660
16,17,675,675
16,18,656,647
16,19,636,187
16,20,663,394
16,21,586,586
16,22,607,607
16,23,663,663
16,24,598,213
16,25,641,231
16,26,631,631
16,27,676,676
17,18,636,275
17,19,587,391
17,20,717,326
17,21,635,635
17,22,628,628
17,23,611,611
17,24,659,484
17,25,635,407
17,26,649,649
17,27,642,642
18,19,635,635
18,20,645,644
18,21,607,581
18,22,628,620
18,23,587,359
18,24,620,620
18,25,628,628
18,26,643,629
18,27,630,573
19,20,626,625
19,21,632,498
19,22,603,422
19,23,622,463
19,24,674,674
19,25,648,648
19,26,606,374
19,27,576,428
20,21,609,609
20,22,645,561
20,23,659,495
20,24,646,646
20,25,648,648
20,26,666,651
20,27,577,444
21,22,638,638
21,23,615,615
21,24,643,559
21,25,647,640
21,26,622,622
21,27,650,650
22,23,671,671
22,24,676,587
22,25,660,573
22,26,650,650
22,27,596,595
23,24,644,594
23,25,634,580
23,26,687,687
23,27,656,656
24,25,613,613
24,26,684,615
24,27,667,630
25,26,662,647
25,27,645,605
26,27,646,646
