src,dst,avg_delay,max_delay,count
16,19,0.4638472032742155,5.0,733
13,16,0.8945868945868946,5.0,702
5,19,2.8518518518518516,5.0,378
0,24,1.8102310231023102,5.0,606
2,19,1.7136431784107946,5.0,667
4,23,0.7669616519174042,5.0,678
1,22,2.274,5.0,500
12,21,0.42193548387096774,5.0,775
1,10,0.4537037037037037,5.0,756
5,17,0.6901595744680851,5.0,752
0,12,1.3183279742765273,5.0,622
3,21,2.8489795918367347,5.0,490
5,22,0.8044692737430168,5.0,716
1,19,2.574786324786325,5.0,468
14,22,0.8217687074829932,5.0,735
5,16,0.47625,5.0,800
6,19,2.6108597285067874,5.0,442
7,21,1.344360902255639,5.0,665
7,24,1.8754098360655738,5.0,610
1,23,2.5099337748344372,5.0,453
3,12,1.0560224089635855,5.0,714
12,13,0.1116751269035533,3.0,788
2,8,0.11954992967651196,3.0,711
2,17,0.9111747851002865,5.0,698
15,18,0.5971128608923885,5.0,762
18,20,0.5454545454545454,5.0,726
3,8,0.0,0.0,746
18,24,0.0,0.0,757
18,19,0.0,0.0,771
0,13,2.4241842610364683,5.0,521
4,11,2.4991304347826087,5.0,575
5,14,2.5711743772241995,5.0,562
7,23,0.9536423841059603,5.0,755
11,23,1.7199367088607596,5.0,632
6,21,0.6472919418758256,5.0,757
5,11,0.25794621026894865,5.0,818
11,21,0.22568093385214008,4.0,771
10,17,0.594885598923284,5.0,743
3,24,1.4857549857549857,5.0,702
10,23,1.951304347826087,5.0,575
9,24,0.600547195622435,5.0,731
2,10,1.3151079136690647,5.0,695
2,7,0.0,0.0,711
15,22,0.14305364511691884,5.0,727
16,17,0.04424778761061947,3.0,791
20,21,0.0,0.0,750
4,7,0.34023285899094435,5.0,773
1,8,0.8769017980636238,5.0,723
14,15,1.3873343151693667,5.0,679
9,15,2.398009950248756,5.0,603
9,21,2.695150115473441,5.0,433
6,23,1.274310595065312,5.0,689
19,22,0.14939434724091522,5.0,743
17,23,0.07349081364829396,3.0,762
13,19,0.1560379918588874,4.0,737
6,8,0.4618272841051314,5.0,799
5,21,0.5209656925031766,5.0,787
7,13,0.3116219667943806,4.0,783
13,23,0.17372881355932204,5.0,708
9,19,0.38735177865612647,4.0,759
11,18,0.9785407725321889,5.0,699
5,12,0.36428571428571427,5.0,700
2,14,1.190271816881259,5.0,699
0,7,0.42002600780234073,5.0,769
2,6,0.11748251748251748,4.0,715
0,1,0.0,0.0,754
21,22,0.04819277108433735,2.0,747
23,24,0.0013986013986013986,1.0,715
1,3,0.4333764553686934,5.0,773
6,16,0.6235294117647059,5.0,765
5,9,1.5389048991354466,5.0,694
4,5,1.7110389610389611,5.0,616
9,20,2.2246153846153844,5.0,650
3,20,2.598566308243728,5.0,558
3,23,1.3800623052959502,5.0,642
15,23,0.6757925072046109,5.0,694
7,18,0.709043250327654,5.0,763
8,19,0.5792922673656619,5.0,763
20,23,0.2855191256830601,5.0,732
9,16,2.717898832684825,5.0,514
0,16,1.4798850574712643,5.0,696
18,21,0.21370967741935484,5.0,744
2,9,0.4702702702702703,5.0,740
1,13,2.1708126036484248,5.0,603
5,8,1.036986301369863,5.0,730
10,21,0.3305785123966942,5.0,726
2,13,0.6236979166666666,5.0,768
7,16,0.9236111111111112,5.0,720
19,23,0.0,0.0,708
8,9,0.0013020833333333333,1.0,768
17,20,0.112565445026178,4.0,764
9,14,0.13994910941475827,3.0,786
6,9,1.3511988716502115,5.0,709
0,22,2.085889570552147,5.0,489
8,14,0.170439414114514,5.0,751
21,24,0.24609375,5.0,768
20,24,0.717948717948718,5.0,702
11,19,1.5354938271604939,5.0,648
12,15,0.48675914249684743,5.0,793
18,22,0.08603667136812412,3.0,709
9,10,1.8465116279069766,5.0,645
3,4,0.0,0.0,715
0,6,0.001314060446780552,1.0,761
19,21,0.572972972972973,5.0,740
10,14,1.2307692307692308,5.0,754
13,21,1.2309985096870342,5.0,671
3,7,0.31891891891891894,5.0,740
0,4,0.9754768392370572,5.0,734
7,20,2.2183673469387757,5.0,490
11,20,0.3423545331529093,5.0,739
3,10,2.3540372670807455,5.0,644
3,15,2.800376647834275,5.0,531
4,19,0.3613861386138614,5.0,808
4,13,0.2643979057591623,5.0,764
13,18,0.11409395973154363,4.0,745
12,23,0.41222366710013003,5.0,769
12,14,0.1861635220125786,4.0,795
7,11,0.3955901426718547,5.0,771
10,22,1.0930555555555554,5.0,720
15,17,0.12054794520547946,3.0,730
2,12,0.31541725601131543,4.0,707
1,6,0.0013297872340425532,1.0,752
8,23,0.6470588235294118,5.0,782
5,7,0.16059379217273953,4.0,741
14,19,0.11543450064850844,5.0,771
2,3,0.3381201044386423,4.0,766
5,6,0.0,0.0,745
1,2,0.18878248974008208,4.0,731
11,12,0.12407862407862408,3.0,814
8,10,1.9522388059701492,5.0,670
8,13,0.1618421052631579,3.0,760
2,4,0.1511627906976744,4.0,774
9,11,1.6270430906389302,5.0,673
9,18,0.7213541666666666,5.0,768
7,12,0.2802547770700637,5.0,785
12,17,0.16256830601092895,4.0,732
6,17,0.768688293370945,5.0,709
10,12,0.16071428571428573,4.0,728
5,20,0.5006605019815059,5.0,757
6,7,0.15844155844155844,3.0,770
2,15,2.0350877192982457,5.0,627
1,21,1.091042584434655,5.0,681
12,20,0.8380281690140845,5.0,710
3,19,1.4171779141104295,5.0,652
6,24,2.094488188976378,5.0,508
10,13,0.9119669876203577,5.0,727
11,13,0.36553524804177545,5.0,766
4,8,0.0,0.0,783
6,14,2.1588628762541804,5.0,598
1,16,0.7227979274611399,5.0,772
8,18,0.5828804347826086,5.0,736
3,11,2.1957831325301207,5.0,664
9,23,1.4146706586826348,5.0,668
3,17,2.366554054054054,5.0,592
16,24,0.7549770290964778,5.0,653
1,12,0.496617050067659,5.0,739
10,18,1.7140549273021002,5.0,619
16,20,0.0,0.0,748
14,23,0.2366412213740458,5.0,786
0,20,0.8668478260869565,5.0,736
18,23,0.001375515818431912,1.0,727
6,18,1.5096296296296297,5.0,675
1,24,2.5034602076124566,5.0,578
4,12,1.0323033707865168,5.0,712
8,12,0.463448275862069,5.0,725
8,22,1.97131931166348,5.0,523
1,14,2.1900161030595813,5.0,621
2,5,0.3918722786647315,5.0,689
3,18,0.9189907038512616,5.0,753
15,20,0.0013123359580052493,1.0,762
2,18,2.1331058020477816,5.0,586
4,17,1.7766798418972332,5.0,506
1,4,0.3690176322418136,5.0,794
3,6,1.1447902571041948,5.0,739
1,17,1.9332191780821917,5.0,584
2,24,1.9983361064891847,5.0,601
5,23,1.2280701754385965,5.0,570
0,10,0.38451443569553806,4.0,762
8,17,1.231863442389758,5.0,703
7,19,1.7906976744186047,5.0,645
13,24,0.22821576763485477,5.0,723
4,22,1.765008576329331,5.0,583
4,14,0.16481994459833796,5.0,722
14,16,1.3561046511627908,5.0,688
11,17,0.27261146496815286,5.0,785
11,14,0.8025387870239774,5.0,709
1,20,1.726537216828479,5.0,618
6,12,0.403485254691689,5.0,746
13,17,0.232620320855615,5.0,748
3,16,2.9908045977011493,5.0,435
0,11,0.41899441340782123,5.0,716
7,15,1.9934533551554827,5.0,611
1,5,0.001321003963011889,1.0,757
0,14,2.2695810564663024,5.0,549
9,12,0.7972602739726027,5.0,730
7,17,0.5989085948158254,5.0,733
2,16,2.1515151515151514,5.0,627
0,9,1.7878787878787878,5.0,660
5,24,2.5452586206896552,5.0,464
11,24,1.931740614334471,5.0,586
0,17,2.4360086767895877,5.0,461
4,10,2.4237536656891496,5.0,682
10,19,1.895,5.0,600
0,18,2.6336336336336337,5.0,333
0,23,2.6527093596059115,5.0,406
10,24,2.1847246891651864,5.0,563
4,6,1.4283387622149837,5.0,614
